CustomerKey,Customer Code,Continent,City,State,CountryRegion
7477,18476,North America,Berkeley,California,United States
7641,18640,North America,Issaquah,Washington,United States
7648,18647,North America,Chula Vista,California,United States
7649,18648,North America,Burlingame,California,United States
7650,18649,North America,Woodland Hills,California,United States
7651,18650,North America,Downey,California,United States
7666,18665,North America,Burien,Washington,United States
7667,18666,North America,Lynnwood,Washington,United States
7669,18668,North America,Lake Oswego,Oregon,United States
7751,18750,North America,La Jolla,California,United States
7752,18751,North America,Berkeley,California,United States
1205,12204,North America,Beaverton,Oregon,United States
1206,12205,North America,Burbank,California,United States
1210,12209,North America,Bellflower,California,United States
6125,17124,North America,Burien,Washington,United States
6336,17335,North America,Bellflower,California,United States
6337,17336,North America,Coronado,California,United States
6341,17340,North America,Beaverton,Oregon,United States
6342,17341,North America,Bellingham,Washington,United States
6666,17665,North America,Oregon City,Oregon,United States
6670,17669,North America,Sedro Woolley,Washington,United States
6671,17670,North America,Lemon Grove,California,United States
6672,17671,North America,San Diego,California,United States
6673,17672,North America,Renton,Washington,United States
6675,17674,North America,Beverly Hills,California,United States
6676,17675,North America,Bellingham,Washington,United States
7059,18058,North America,Berkeley,California,United States
7314,18313,North America,Burlingame,California,United States
7316,18315,North America,Carol Stream,Illinois,United States
7322,18321,North America,Woodburn,Oregon,United States
7328,18327,North America,Berkeley,California,United States
6669,17668,North America,Santa Monica,California,United States
6677,17676,North America,Bellflower,California,United States
7317,18316,North America,Olympia,Washington,United States
6004,17003,North America,Berkeley,California,United States
13520,24519,North America,Redwood City,California,United States
7762,18761,North America,Glendale,California,United States
7894,18893,North America,Imperial Beach,California,United States
13523,24522,North America,Santa Monica,California,United States
1209,12208,North America,Bellingham,Washington,United States
7657,18656,North America,Beverly Hills,California,United States
6009,17008,North America,National City,California,United States
7668,18667,North America,Berkeley,California,United States
16274,27273,North America,Lakewood,California,United States
7652,18651,North America,Lynnwood,Washington,United States
7663,18662,North America,Daly City,California,United States
13515,24514,North America,Mill Valley,California,United States
7779,18778,North America,National City,California,United States
7911,18910,North America,Beaverton,Oregon,United States
7889,18888,North America,Kirkland,Washington,United States
16279,27278,North America,Novato,California,United States
12916,23915,Europe,Berlin,Berlin,Germany
14692,25691,Europe,Hof,Bavaria,Germany
6746,17745,Europe,Hamburg,Hamburg,Germany
6747,17746,Europe,Hanover,Lower Saxony,Germany
6719,17718,Europe,Frankfurt,Hesse,Germany
6723,17722,Europe,Frankfurt,Hesse,Germany
6739,17738,Europe,Berlin,Berlin,Germany
6742,17741,Europe,Eilenburg,Saxony,Germany
6743,17742,Europe,Sulzbach Taunus,Saar,Germany
6121,17120,North America,Clay,New York,United States
6122,17121,North America,Seattle,Washington,United States
6123,17122,North America,Bellflower,California,United States
6128,17127,North America,Puyallup,Washington,United States
6130,17129,North America,Coronado,California,United States
7819,18818,North America,National City,California,United States
7821,18820,North America,West Covina,California,United States
7824,18823,North America,Bellflower,California,United States
7825,18824,North America,La Jolla,California,United States
7831,18830,North America,Bellflower,California,United States
7832,18831,North America,Bellflower,California,United States
13980,24979,North America,Edmonds,Washington,United States
13981,24980,North America,Lincoln Acres,California,United States
13982,24981,North America,Puyallup,Washington,United States
13983,24982,North America,Burbank,California,United States
13985,24984,North America,Novato,California,United States
8161,19160,North America,Newport Beach,California,United States
8163,19162,North America,Burbank,California,United States
8164,19163,North America,Lincoln Acres,California,United States
8165,19164,North America,Imperial Beach,California,United States
8166,19165,North America,San Gabriel,California,United States
8168,19167,North America,Torrance,California,United States
8169,19168,North America,Beaverton,Oregon,United States
13986,24985,North America,Torrance,California,United States
13988,24987,North America,Burbank,California,United States
13989,24988,North America,Santa Cruz,California,United States
13991,24990,North America,Santa Cruz,California,United States
13992,24991,North America,Issaquah,Washington,United States
13993,24992,North America,Chula Vista,California,United States
13994,24993,North America,Colma,California,United States
13997,24996,North America,Beverly Hills,California,United States
13998,24997,North America,Burlingame,California,United States
14001,25000,North America,Seattle,Washington,United States
14009,25008,North America,Daly City,California,United States
14016,25015,North America,Palo Alto,California,United States
1419,12418,North America,Corvallis,Oregon,United States
1420,12419,North America,Bremerton,Washington,United States
1422,12421,North America,Newport Beach,California,United States
1423,12422,North America,Marysville,Washington,United States
1424,12423,North America,Olympia,Washington,United States
1426,12425,North America,Walla Walla,Washington,United States
1759,12758,North America,Kirkland,Washington,United States
1763,12762,North America,Spring Valley,California,United States
1767,12766,North America,Corvallis,Oregon,United States
1768,12767,North America,Yakima,Washington,United States
1769,12768,North America,Colma,California,United States
742,11741,North America,Chula Vista,California,United States
744,11743,North America,Spring Valley,California,United States
745,11744,North America,Spring Valley,California,United States
746,11745,North America,Walla Walla,Washington,United States
747,11746,North America,Tacoma,Washington,United States
8125,19124,North America,Palo Alto,California,United States
8126,19125,North America,Burien,Washington,United States
8127,19126,North America,Ballard,Washington,United States
8128,19127,North America,Woodburn,Oregon,United States
8130,19129,North America,Los Angeles,California,United States
8131,19130,North America,Woodland Hills,California,United States
8132,19131,North America,Bellingham,Washington,United States
8133,19132,North America,Portland,Oregon,United States
8135,19134,North America,San Carlos,California,United States
8136,19135,North America,Kirkland,Washington,United States
8137,19136,North America,Everett,Washington,United States
8138,19137,North America,Port Orchard,Washington,United States
8140,19139,North America,Everett,Washington,United States
8141,19140,North America,Santa Monica,California,United States
18833,CS601,North America,Canoga Park,California,United States
18850,CS627,North America,Everett,Washington,United States
18802,CS516,North America,National City,California,United States
8134,19133,North America,Salem,Oregon,United States
7820,18819,North America,Santa Cruz,California,United States
13984,24983,North America,National City,California,United States
8162,19161,North America,Colma,California,United States
8129,19128,North America,Lakewood,California,United States
8139,19138,North America,Milwaukie,Oregon,United States
7826,18825,North America,San Carlos,California,United States
8167,19166,North America,San Gabriel,California,United States
1421,12420,North America,Milwaukie,Oregon,United States
743,11742,North America,Redwood City,California,United States
7833,18832,North America,Redwood City,California,United States
13979,24978,North America,Bremerton,Washington,United States
13990,24989,North America,Oregon City,Oregon,United States
14015,25014,North America,Lincoln Acres,California,United States
1765,12764,North America,Tacoma,Washington,United States
748,11747,North America,Edmonds,Washington,United States
6129,17128,North America,Torrance,California,United States
13053,24052,Europe,Munich,Bavaria,Germany
13060,24059,Europe,Neunkirchen,North Rhine-Westphalia,Germany
13061,24060,Europe,Frankfurt,Hesse,Germany
13073,24072,Europe,Sulzbach Taunus,Saar,Germany
13075,24074,Europe,Werne,North Rhine-Westphalia,Germany
13078,24077,Europe,Munich,Bavaria,Germany
13081,24080,Europe,Berlin,Berlin,Germany
19041,CS489,Europe,Hamburg,Hamburg,Germany
13079,24078,Europe,Saarbrücken,Saar,Germany
8473,19472,Europe,Paderborn,North Rhine-Westphalia,Germany
18822,CS575,North America,Yakima,Washington,United States
8392,19391,Europe,Darmstadt,Hesse,Germany
8416,19415,Europe,Frankfurt,Hesse,Germany
8418,19417,Europe,Frankfurt,Hesse,Germany
8423,19422,Europe,Ingolstadt,Bavaria,Germany
8386,19385,Europe,Hanover,Lower Saxony,Germany
8389,19388,Europe,Mühlheim am Main,Hesse,Germany
8430,19429,Europe,Kassel,Hesse,Germany
8433,19432,Europe,Solingen,North Rhine-Westphalia,Germany
8444,19443,Europe,Stuttgart,Baden-Wuerttemberg,Germany
